longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,IsNew,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
0.7735050969442142,-0.7967886666838826,0.5053941867127075,-0.1080707483809498,-0.3310560536932632,-0.1832129891719235,-0.2394317919706118,0.1371367145274082,False,1.0,0.0,0.0,0.0,0.0
1.2376966637553275,-1.3305213559703246,-0.6864769919517926,-0.2075407428341558,-0.0067691472149281,-0.3766016255034826,-0.0092584109856099,-0.5303631401245228,True,0.0,0.0,0.0,0.0,1.0
-0.2846520230983343,-0.4877855307812039,-0.3686446776412592,-0.4743220182800817,-0.6076537092189019,-0.6132598653978105,-0.561151404029194,0.1747200988205619,True,0.0,0.0,0.0,0.0,1.0
-0.7139044397193669,1.6986457490150069,-1.1632254634175927,-0.8369061916095101,-0.920018302959063,-0.992089659855522,-0.9456455745382312,-0.4007162556510818,True,0.0,1.0,0.0,0.0,0.0
-1.43764397937111,1.0010477603862389,1.8561815225324745,0.2531382637348399,0.40812733607353,0.0887673760797667,0.4301634981675753,-0.2968092520170693,False,0.0,0.0,0.0,1.0,0.0
1.1179052916750418,-1.1526104595415094,-1.4015996991504929,3.798762259566861,3.586615912070741,2.9560409019636578,3.5531977810777136,0.1097124243078946,True,0.0,0.0,0.0,0.0,1.0
-1.2280090782306046,0.6218166390511344,-0.0508123633307258,-0.4715716958528041,-0.2762134150976624,-0.4410645042806689,-0.2995907438189645,-0.7609693118168273,True,0.0,0.0,0.0,0.0,1.0
0.6886528750540092,-0.8061523980748743,0.3464780295574408,-0.7887755491321523,-0.7435680744340865,-0.5293698176740749,-0.7520906859826614,-0.5789478231813585,False,1.0,0.0,0.0,0.0,0.0
-1.4326526722010953,1.010411491777227,1.8561815225324745,-0.3753104108980886,-0.0043846846672933,-0.5523291991563604,-0.0327988704045306,0.0549164816619942,False,0.0,0.0,0.0,1.0,0.0
1.552149015466089,-0.8482891893343284,-1.7988900920386597,1.0209366080164994,0.9136333961721111,1.3992182268379112,0.8591229809123514,0.0421781357250991,True,0.0,1.0,0.0,0.0,0.0
0.6936441822240167,-0.8061523980748743,0.9821426581785077,-0.6306320095636911,-0.5671178459091101,0.0967148542851733,-0.464373959751409,-0.4512485370536411,False,1.0,0.0,0.0,0.0,0.0
-0.2646867944182831,0.2706767118890016,-1.322141620572859,-0.538037821178679,-0.4312034806939255,0.2494830464557656,-0.3466716626568058,-1.2433420480387576,True,0.0,1.0,0.0,0.0,0.0
-1.0383394057701505,1.7267369431879784,0.9026845796008742,-0.8359894174670842,-0.9128649153161584,-0.9285098342122696,-0.9351831481298218,-0.5693151070389957,False,0.0,1.0,0.0,0.0,0.0
-1.2779221499307218,1.2304591794654964,0.9026845796008742,-0.5032004037664963,-0.672034198005042,-0.6680091597017223,-0.6186947492754443,-0.2855974020808765,False,0.0,0.0,0.0,1.0,0.0
-1.138165549170385,0.757590744220492,-0.6864769919517926,0.5212947003944045,0.2078324820722054,0.4764277018768189,0.2810739218477446,0.8544319214781115,True,1.0,0.0,0.0,0.0,0.0
-0.6889479038693083,0.9167741778673272,1.1410588153337744,-0.4926575011285989,-0.4359724057891951,-0.4975799048524487,-0.4382178937303861,-1.0654263072672467,False,0.0,1.0,0.0,0.0,0.0
1.1428618275251006,-0.6937876213829908,0.7437684224456076,-0.3001349312191679,-0.4622014938131781,-0.5558614116920967,-0.4068306145051585,-0.0306199321704628,False,0.0,1.0,0.0,0.0,0.0
0.6038006531638042,-0.8108342637703684,1.0616007367561409,-0.3212207364949627,-0.3549006791696114,-0.2556233461545164,-0.3152843834315783,0.4575955990886384,False,1.0,0.0,0.0,0.0,0.0
-1.3877309076709856,1.075957611514159,0.9821426581785077,-1.0853519842069188,-1.101237456579309,-1.0839271857846642,-1.0921195442559597,-0.3413408250030746,False,0.0,0.0,0.0,1.0,0.0
-1.22301777106059,0.8090912668709378,-0.3686446776412592,-0.4248162145890851,-0.2380620143355053,-0.4710883108344269,-0.2394317919706118,0.5771360272815678,True,1.0,0.0,0.0,0.0,0.0
1.157835749035137,-1.2181565792784412,-1.7988900920386597,0.3576505159713881,-0.1045321116679556,-0.0940246226445835,-0.0851110024465764,1.6117318512058407,True,0.0,0.0,0.0,0.0,1.0
0.7884790184542508,-0.7967886666838826,0.5848522652903408,-0.6182555586409421,-0.7244923740530079,-0.5708733149689756,-0.7076253737469224,0.516707840771007,False,1.0,0.0,0.0,0.0,0.0
-0.4493651597087298,-0.305192768656898,-1.7988900920386597,1.4330265850369244,1.3786035929609004,0.9938968383621778,1.09714318170366,-0.4202448769014459,True,1.0,0.0,0.0,0.0,0.0
-1.3128613001208096,1.0010477603862389,1.1410588153337744,-0.0943191362445618,-0.0830719487392422,0.0984809605530414,-0.0406456902108375,-0.5119925503229674,False,0.0,0.0,0.0,1.0,0.0
0.3043222229630863,0.9401835063448012,-1.4015996991504929,0.5950950188596864,0.381898248049547,-0.4631408326290204,-0.4042150079030563,0.1934065153808833,True,0.0,1.0,0.0,0.0,0.0
0.2244613082428888,0.3081316374529616,0.0286457152469074,-0.4573616966452032,-0.5098907447658745,-0.4269356541377239,-0.464373959751409,-0.8935639127054177,True,0.0,1.0,0.0,0.0,0.0
-1.138165549170385,1.310050896288914,-2.1167224063491927,-0.8460739330337688,-0.95816970372122,-1.051254219829104,-1.079041511245448,0.6398276388966175,True,0.0,1.0,0.0,0.0,0.0
1.382444571685679,-0.9887451601991802,-2.03726432777156,-0.8277384501852515,-0.934325078244872,-1.018581253873544,-1.034576199009709,-0.0224084364425469,True,0.0,1.0,0.0,0.0,0.0
-1.3428091431408828,1.1789586568150503,-0.2097285204859925,0.4873740571246476,0.3199022218110418,0.8499591775309261,0.5217097292411556,0.0951843934046585,True,0.0,0.0,0.0,1.0,0.0
-0.7288783612294035,0.9542291034312872,-0.3686446776412592,-0.2171668713296273,-0.1856038382875393,0.0375502943115913,-0.1531167741012361,-0.3605536194946726,True,0.0,1.0,0.0,0.0,0.0
-1.2180264638905829,1.0291389545592071,0.1081037938245408,0.5873024386490666,0.0289977909995941,-0.0843110381713088,0.1162907059153001,1.416498276495328,False,0.0,0.0,0.0,1.0,0.0
-0.8237131974596306,1.4270975386762916,-1.481057777728126,1.6622201206433898,1.7672709882253756,1.3497672513376038,1.7510448322292336,-0.2211161054994857,True,0.0,1.0,0.0,0.0,0.0
1.167818363375159,-1.3539306844477987,0.5053941867127075,-0.0095175280701696,-0.0282293101436414,-0.1002059945821219,0.1241375257216069,0.1385579349418551,False,0.0,0.0,0.0,0.0,1.0
0.6736789535439726,-0.7921068009883884,0.7437684224456076,-0.8469907071761946,-0.7459525369817213,-0.2388453366097692,-0.7625531123910705,-0.2718589380745556,False,1.0,0.0,0.0,0.0,0.0
-1.2579569212506778,0.6733171617015803,0.3464780295574408,0.4332843827215217,0.4701233623120352,0.3130628720990179,0.427547891565473,0.2485709225786771,False,0.0,0.0,0.0,0.0,1.0
-0.2247563370581879,1.6892820176240184,-0.5275608347965259,-0.1497839718613265,0.0814559670475601,-0.4472458762182073,-0.4120618277093631,-0.4553016471244713,True,0.0,1.0,0.0,0.0,0.0
0.8234181686443315,-0.7265606812514567,0.5053941867127075,-0.3555997668359325,-0.5098907447658745,-0.3660049878962738,-0.5088392719871481,-0.1668991785779899,False,1.0,0.0,0.0,0.0,0.0
0.41413098070335,-0.642287098732545,-0.1302704419083592,0.3810282566032476,0.0194599408090548,0.3289578285098309,-0.0171052307919168,0.5269195726377741,True,1.0,0.0,0.0,0.0,0.0
0.9432095407246172,-0.7218788155559591,-0.5275608347965259,-0.4990749201255799,-0.4836616567418915,-0.5761716337725801,-0.4800675993640228,-0.4681979064407495,True,0.0,1.0,0.0,0.0,0.0
-1.2928960714407585,1.1180944027736164,0.9026845796008742,-0.3831029911087084,-0.5885780088378234,-0.5867682713797887,-0.5820762568460123,0.6610406695270671,False,0.0,0.0,0.0,1.0,0.0
0.5788441173137455,-0.0008714984497136,-1.0837673848399594,1.4994927103627993,1.7171972747250444,0.7810810330840694,1.3116229230760483,-0.8201868290854514,True,0.0,1.0,0.0,0.0,0.0
-1.956739925052355,1.4364612700672834,-1.5605158563057595,1.2712159488987598,1.149695188387958,-0.7342381447467766,-0.4512959267408976,-0.2938088978087924,True,0.0,0.0,0.0,0.0,1.0
0.6087919603338188,-0.7733793382064084,1.4588911296443077,-0.0567313964051015,-0.1808349131922697,-0.3033082153869556,-0.1923508731327705,-0.0248297749264195,False,1.0,0.0,0.0,0.0,0.0
-0.2746694087583122,1.1649130597285648,0.6643103438679743,0.3296889046273993,0.3079799090728677,-0.960299747033896,-0.9508767877424356,-0.951781311904616,False,0.0,1.0,0.0,0.0,0.0
0.7285833324141044,-0.8482891893343284,0.5848522652903408,-0.2918839639373351,-0.3501317540743417,-0.4755035765040972,-0.3152843834315783,-0.0286723338247393,False,1.0,0.0,0.0,0.0,0.0
0.8932964690244999,-0.9934270258946776,1.2205168939114075,-0.3679762177586816,-0.4908150443847959,-0.8039993423275674,-0.6056167162649329,1.4460280784399484,False,1.0,0.0,0.0,0.0,0.0
0.818426861474317,-0.8623347864208143,0.4259361081350742,0.438326640504864,0.1887567816911268,0.6291958940474112,0.27584270864354,0.7065197227893705,False,1.0,0.0,0.0,0.0,0.0
1.1728096705451736,-1.2556115048424012,-1.957806249193926,7.099149172299964,6.285827515993353,5.18839922454896,6.446058683002851,1.308748713962996,True,0.0,0.0,0.0,0.0,1.0
-1.2829134571007363,0.8559099238258896,-0.1302704419083592,1.3496001380761709,3.5103131105464267,2.419144596531749,3.304715153877996,-0.754389587675869,True,0.0,0.0,0.0,1.0,0.0
0.9282356192145876,-0.927880906157746,-1.004309306262326,0.5217530874656174,-0.1927572259304438,0.1426336172497444,-0.1818884467243613,2.4940465396117766,True,1.0,0.0,0.0,0.0,0.0
0.9531921550646464,-0.735924412642445,0.8232265010232409,-0.5641658842378161,-0.4717393440037173,0.0560944101242065,-0.4277554673219769,-1.1910200816698575,False,0.0,1.0,0.0,0.0,0.0
-0.5392086887689495,-0.169418663487537,-0.1302704419083592,-0.2758404164448825,-0.4669704189084477,-0.5805868994422503,-0.4800675993640228,0.1949856491747133,True,0.0,0.0,0.0,0.0,1.0
1.2376966637553275,-1.4335224012712164,-1.481057777728126,-0.2006649367659618,-0.4025899301223077,0.1938506990179198,-0.3911369748925448,0.3600577684230736,True,0.0,0.0,0.0,0.0,1.0
0.7635224826041851,-0.7218788155559591,0.2670199509798075,-0.5944194309378696,-0.4836616567418915,-0.5373172958794814,-0.3937525814946471,-0.5460492024765674,False,0.0,1.0,0.0,0.0,0.0
0.5888267316537675,-0.8201979951613567,0.5053941867127075,-0.6274233000652006,-0.7650282373627999,-0.798701023523963,-0.8070184246268095,1.1440450592665294,False,1.0,0.0,0.0,0.0,0.0
0.8932964690244999,-0.735924412642445,-0.2891865990636258,-0.4234410533754463,-0.1093010367632252,0.3369053067152375,-0.0563393298234512,-0.8658237957271376,True,0.0,1.0,0.0,0.0,0.0
-1.4176787506910586,0.9916840289952472,1.8561815225324745,-0.0553562351914627,0.0933782797857341,-0.19116046737733,0.1058282795068909,-0.1471073683619874,False,0.0,0.0,0.0,1.0,0.0
0.6836615678839947,-0.8716985178118026,-0.5275608347965259,-0.6957229736759274,-0.2380620143355053,-0.2079384769220772,-0.2629722513895324,-0.9953654046143234,True,0.0,0.0,0.0,0.0,1.0
-1.1731046993604728,0.7622726099159861,0.3464780295574408,-0.6095462042878963,-0.6624963478145027,-0.5858852182458547,-0.686700520930104,0.3422135565527949,False,1.0,0.0,0.0,0.0,0.0
-1.0483220201101724,0.701408355874552,-0.765935070529426,0.2902676165030873,-0.1283767371443037,-0.0375092220728037,-0.1243451014781109,0.9210713675777364,True,1.0,0.0,0.0,0.0,0.0
1.2726358139454153,-1.2556115048424012,-0.2891865990636258,-0.3331388003464989,-0.4836616567418915,-0.337747287610384,-0.464373959751409,-0.0485694196269969,True,1.0,0.0,0.0,0.0,0.0
0.733574639584119,-0.7218788155559591,1.3794330510666744,0.0853685956709071,-0.0282293101436414,0.0075264877578333,0.053516147464845,0.0104901842622442,False,1.0,0.0,0.0,0.0,0.0
